,gross,imdb,metascore,movie,votes,year
4273,22245070,6.8,58,Victoria & Abdul,21707,2017
4274,3606977,5.8,40,Table 19,20432,2017
4275,73921000,6.2,69,Captain Underpants: The First Epic Movie,20023,2017
4276,566356,7.7,86,Loveless,19748,2017
4277,17273059,7.2,56,The Glass Castle,19283,2017
4278,27020284,5.8,41,Home Again,19097,2017
4279,11962712,6.4,58,"Roman J. Israel, Esq.",18820,2017
4280,1803009,6.2,57,The Wall,18323,2017
4281,2830775,6.8,75,Thoroughbreds,17747,2017
4282,102091,6.3,81,Revenge,17206,2017
4283,13406304,7.1,66,Megan Leavey,16908,2017
4284,44922302,5.8,38,All Eyez on Me,16899,2017
4285,321011,7.1,65,In the Fade,16763,2017
4286,147391,7.0,74,Thelma,16730,2017
4287,28660,6.3,70,Berlin Syndrome,16540,2017
4288,4219536,6.6,31,The Book of Henry,16490,2017
4289,4113354,7.0,63,Borg vs McEnroe,16335,2017
4290,1403237,6.2,45,Wonder Wheel,16103,2017
4291,965481,6.9,65,Last Flag Flying,15864,2017
4292,59281555,6.0,55,The Lego Ninjago Movie,15760,2017
4293,1735251,7.1,54,Goodbye Christopher Robin,15459,2017
4294,22377458,4.3,37,The Bye Bye Man,15204,2017
4295,2020988,7.2,86,A Fantastic Woman,14987,2017
4296,1584759,7.1,68,Professor Marston and the Wonder Women,14495,2017
4297,335609,7.7,85,God's Own Country,14286,2017
4298,443684,5.7,54,Song to Song,13965,2017
4299,45020282,6.0,40,Smurfs: The Lost Village,13946,2017
4300,2676077,6.0,63,My Cousin Rachel,13935,2017
4301,135095,6.4,68,Ghost Stories,13784,2017
4302,992181,5.3,46,Beyond Skyline,13313,2017
4303,14301505,5.1,32,Wish Upon,12816,2017
4304,2425664,6.2,38,Tulip Fever,12464,2017
4305,490131,7.1,51,Breathe,12389,2017
4306,1377,6.6,63,Marrowbone,12287,2017
4307,1647175,5.8,69,The Little Hours,12132,2017
4308,3448256,7.1,85,First Reformed,12035,2017
4309,10051659,7.2,66,Marshall,11924,2017
4310,33109,6.6,75,Super Dark Times,11921,2017
4311,532669,7.4,68,Brigsby Bear,11884,2017
4312,749827,6.6,73,The Party,11463,2017
4313,3480702,6.6,74,Disobedience,11370,2017
4314,1244798,6.3,44,Churchill,11288,2017
4315,272020,6.5,80,The Endless,11188,2017
4316,955925,7.4,80,Lucky,10965,2017
4317,2133158,6.5,71,Brad's Status,10942,2017
4318,17501244,5.4,22,Father Figures,10735,2017
4319,312381,7.7,78,The Breadwinner,10598,2017
4320,150532,6.8,72,Mugen no jûnin,10573,2017
4321,32088029,5.9,54,How to Be a Latin Lover,10465,2017
4322,11274490,5.0,45,Unforgettable,10200,2017
4323,742,4.8,42,Amityville: The Awakening,9689,2017
4324,5728,4.8,50,The Vault,9024,2017
4325,30611,4.6,64,XX,8801,2017
4326,125189,7.5,84,BPM (Beats Per Minute),8791,2017
4327,301718,6.8,72,Happy End,8524,2017
4328,9467000,6.5,68,Thank You for Your Service,8327,2017
4329,1001305,7.7,72,L'insulte,8322,2017
4330,1355664,6.3,68,My Friend Dahmer,8274,2017
4331,652997,5.8,49,Wilson,8242,2017
4332,1017107,7.3,89,Columbus,8021,2017
4333,183943,7.2,84,The Other Side of Hope,7905,2017
4334,472368,6.4,78,Beach Rats,7634,2017
4335,27741,6.7,64,Aknyeo,7602,2017
4336,800148,6.6,67,Patti Cake$,7560,2017
4337,1527829,7.8,69,Taeksi woonjunsa,7453,2017
4338,768946,6.4,49,Mark Felt: The Man Who Brought Down the White House,7373,2017
4339,7115854,6.1,68,Beatriz at Dinner,7251,2017
4340,624332,6.3,33,The Only Living Boy in New York,7085,2017
4341,167581,6.2,70,Double Lover,6787,2017
4342,1033632,6.2,71,Wonderstruck,6766,2017
4343,362657,5.2,50,Kung Fu Yoga,6671,2017
4344,953717,7.9,94,Faces Places,6153,2017
4345,17395520,6.5,67,Chappaquiddick,6053,2017
4346,1163056,7.2,80,Lean on Pete,6051,2017
4347,9868,6.7,49,Please Stand By,6013,2017
4348,4077333,6.5,61,The Hero,5969,2017
4349,3496795,6.3,68,An Inconvenient Sequel: Truth to Power,5965,2017
4350,1322839,4.5,57,The Dinner,5850,2017
4351,61899,6.0,58,Tragedy Girls,5738,2017
4352,14678714,6.1,50,The Case for Christ,5735,2017
4353,1782667,6.6,40,The Last Word,5589,2017
4354,5676486,7.0,60,The Man Who Invented Christmas,5515,2017
4355,2418404,6.8,75,Mary and the Witch's Flower,5468,2017
4356,84809,5.8,50,How to Talk to Girls at Parties,5010,2017
4357,20638993,4.4,39,Diary of a Wimpy Kid: The Long Haul,4918,2017
4358,378294,6.6,46,Rebel in the Rye,4915,2017
4359,1026124,6.7,65,Film Stars Don't Die in Liverpool,4874,2017
4360,1105717,6.6,53,Viceroy's House,4811,2017
4361,2721100,6.2,44,Wolf Warrior 2,4810,2017
4362,10456,6.2,72,Sweet Virginia,4697,2017
4363,81089,6.8,70,The Nile Hilton Incident,4686,2017
4364,21885107,6.1,39,My Little Pony: The Movie,4609,2017
4365,59329,6.9,62,Bomb City,4406,2017
4366,2393171,7.5,92,The Rider,4386,2017
4367,1235432,6.3,61,The Sense of an Ending,4382,2017
4368,1265886,6.5,62,The Bookshop,4366,2017
4369,3599570,5.2,33,Phoenix Forgotten,4233,2017
4370,28370522,5.4,36,The Nut Job 2: Nutty by Nature,4144,2017
4371,100240,5.8,79,Walking Out,4140,2017
4372,97321,6.4,49,Mary Shelley,4132,2017
4373,180608,6.3,82,Marjorie Prime,4037,2017
4374,237535,6.6,67,Band Aid,3907,2017
4375,40852824,5.9,42,The Star,3876,2017
4376,800365,6.9,74,Beast,3870,2017
4377,6069605,4.3,21,Just Getting Started,3814,2017
4378,95609,6.9,87,Sweet Country,3674,2017
4379,183570,7.2,81,Estiu 1993,3669,2017
4380,327628,5.9,45,Flower,3563,2017
4381,745971,6.3,62,On Chesil Beach,3542,2017
4382,1157604,6.6,66,The Trip to Spain,3488,2017
4383,125659,6.6,62,The Young Karl Marx,3484,2017
4384,2335896,6.9,52,Papillon,3477,2017
4385,3226443,6.6,45,The Leisure Seeker,3473,2017
4386,378296,6.8,56,Tom of Finland,3431,2017
4387,20261,5.4,57,The Cured,3419,2017
4388,81830,7.6,83,Jusqu'à la garde,3366,2017
4389,156164,6.6,73,Journey's End,3327,2017
